iter	Passed	Remaining
4777	94514	4391
4778	94536	4371
4779	94559	4352
4780	94581	4332
4781	94600	4312
4782	94619	4292
4783	94639	4273
4784	94660	4253
4785	94681	4233
4786	94700	4213
4787	94720	4193
4788	94739	4174
4789	94759	4154
4790	94779	4134
4791	94797	4114
4792	94815	4094
4793	94834	4075
4794	94854	4055
4795	94873	4035
4796	94891	4015
4797	94910	3995
4798	94927	3975
4799	94946	3956
4800	94965	3936
4801	94983	3916
4802	95001	3896
4803	95020	3876
4804	95040	3856
4805	95057	3837
4806	95075	3817
4807	95092	3797
4808	95110	3777
4809	95128	3757
4810	95148	3737
4811	95166	3718
4812	95182	3698
4813	95200	3678
4814	95217	3658
4815	95234	3638
4816	95254	3618
4817	95272	3598
4818	95289	3579
4819	95307	3559
4820	95327	3539
4821	95347	3519
4822	95369	3499
4823	95391	3480
4824	95410	3460
4825	95428	3440
4826	95448	3420
4827	95467	3401
4828	95484	3381
4829	95501	3361
4830	95520	3341
4831	95538	3321
4832	95558	3301
4833	95578	3282
4834	95598	3262
4835	95616	3242
4836	95634	3222
4837	95656	3203
4838	95676	3183
4839	95695	3163
4840	95714	3143
4841	95733	3123
4842	95752	3104
4843	95769	3084
4844	95788	3064
4845	95808	3044
4846	95825	3024
4847	95843	3004
4848	95861	2985
4849	95878	2965
4850	95897	2945
4851	95914	2925
4852	95932	2905
4853	95952	2886
4854	95969	2866
4855	95992	2846
4856	96008	2826
4857	96026	2806
4858	96044	2787
4859	96062	2767
4860	96082	2747
4861	96098	2727
4862	96116	2707
4863	96133	2687
4864	96157	2668
4865	96174	2648
4866	96191	2628
4867	96208	2608
4868	96227	2589
4869	96245	2569
4870	96265	2549
4871	96284	2529
4872	96302	2509
4873	96319	2490
4874	96337	2470
4875	96357	2450
4876	96379	2430
4877	96397	2410
4878	96415	2391
4879	96434	2371
4880	96452	2351
4881	96470	2331
4882	96487	2311
4883	96504	2292
4884	96522	2272
4885	96545	2252
4886	96567	2232
4887	96586	2213
4888	96604	2193
4889	96624	2173
4890	96643	2153
4891	96661	2133
4892	96680	2114
4893	96698	2094
4894	96714	2074
4895	96732	2054
4896	96751	2034
4897	96768	2015
4898	96788	1995
4899	96806	1975
4900	96824	1955
4901	96841	1936
4902	96861	1916
4903	96878	1896
4904	96896	1876
4905	96915	1856
4906	96933	1837
4907	96951	1817
4908	96969	1797
4909	96987	1777
4910	97008	1758
4911	97027	1738
4912	97045	1718
4913	97063	1698
4914	97081	1678
4915	97099	1659
4916	97118	1639
4917	97138	1619
4918	97163	1599
4919	97187	1580
4920	97212	1560
4921	97239	1540
4922	97257	1521
4923	97276	1501
4924	97293	1481
4925	97310	1461
4926	97328	1442
4927	97349	1422
4928	97367	1402
4929	97389	1382
4930	97407	1363
4931	97425	1343
4932	97444	1323
4933	97464	1303
4934	97482	1283
4935	97500	1264
4936	97522	1244
4937	97550	1224
4938	97581	1205
4939	97605	1185
4940	97626	1165
4941	97690	1146
4942	97722	1126
4943	97740	1107
4944	97760	1087
4945	97781	1067
4946	97797	1047
4947	97815	1027
4948	97833	1008
4949	97851	988
4950	97871	968
4951	97890	948
4952	97907	929
4953	97925	909
4954	97944	889
4955	97963	869
4956	97981	849
4957	97999	830
4958	98017	810
4959	98036	790
4960	98055	770
4961	98073	751
4962	98089	731
4963	98106	711
4964	98125	691
4965	98147	671
4966	98165	652
4967	98182	632
4968	98200	612
4969	98218	592
4970	98234	573
4971	98254	553
4972	98274	533
4973	98291	513
4974	98309	494
4975	98327	474
4976	98344	454
4977	98362	434
4978	98383	414
4979	98402	395
4980	98422	375
4981	98440	355
4982	98458	335
4983	98476	316
4984	98495	296
4985	98515	276
4986	98533	256
4987	98556	237
4988	98576	217
4989	98594	197
4990	98617	177
4991	98636	158
4992	98656	138
4993	98675	118
4994	98695	98
4995	98712	79
4996	98731	59
4997	98750	39
4998	98769	19
4999	98786	0
